401, 15.0
402, 8.0
403, 10.0
404, 19.0
405, 21.0
406, 12.0
407, 7.0
408, 10.0
409, 10.0
410, 14.0
411, 11.0
412, 70.0
413, 12.0
414, 7.0
415, 10.0
416, 7.0
417, 7.0
418, 8.0
419, 12.0
420, 15.0
421, 20.0
422, 6.0
423, 5.0
424, 12.0
425, 11.0
426, 12.0
427, 12.0
428, 9.0
429, 13.0
430, 9.0
431, 11.0
432, 7.0
433, 13.0
434, 8.0
435, 8.0
436, 7.0
437, 26.0
438, 8.0
439, 8.0
440, 7.0
441, 9.0
442, 9.0
443, 6.0
444, 11.0
445, 9.0
446, 9.0
447, 11.0
448, 15.0
449, 31.0
450, 4.0
451, 9.0
452, 7.0
453, 11.0
454, 28.0
455, 10.0
456, 17.0
457, 18.0
458, 13.0
459, 19.0
460, 13.0
461, 11.0
462, 15.0
463, 7.0
464, 15.0
465, 31.0
466, 7.0
467, 14.0
468, 22.0
469, 15.0
470, 10.0
471, 12.0
472, 8.0
473, 21.0
474, 10.0
475, 15.0
476, 14.0
477, 26.0
478, 24.0
479, 15.0
480, 14.0
481, 8.0
482, 15.0
483, 8.0
484, 13.0
485, 8.0
486, 26.0
487, 13.0
488, 5.0
489, 8.0
490, 5.0
491, 4.0
492, 10.0
493, 12.0
494, 8.0
495, 13.0
496, 19.0
497, 6.0
498, 11.0
499, 7.0
500, 9.0
501, 10.0
502, 15.0
503, 12.0
504, 5.0
505, 19.0
506, 12.0
507, 8.0
508, 8.0
509, 10.0
510, 8.0
511, 11.0
512, 8.0
513, 6.0
514, 8.0
515, 25.0
516, 12.0
517, 18.0
518, 12.0
519, 13.0
520, 15.0
521, 13.0
522, 12.0
523, 22.0
524, 20.0
525, 6.0
526, 6.0
527, 12.0
528, 8.0
529, 10.0
530, 8.0
531, 11.0
532, 13.0
533, 14.0
534, 14.0
535, 9.0
536, 6.0
537, 11.0
538, 7.0
539, 12.0
540, 10.0
541, 9.0
542, 17.0
543, 20.0
544, 8.0
545, 8.0
546, 15.0
547, 6.0
548, 14.0
549, 48.0
550, 8.0
551, 10.0
552, 5.0
553, 9.0
554, 7.0
555, 11.0
556, 11.0
557, 7.0
558, 8.0
559, 7.0
560, 11.0
561, 5.0
562, 20.0
563, 11.0
564, 23.0
565, 35.0
566, 9.0
567, 21.0
568, 9.0
569, 11.0
570, 13.0
571, 9.0
572, 7.0
573, 9.0
574, 8.0
575, 6.0
576, 7.0
577, 9.0
578, 9.0
579, 11.0
580, 8.0
581, 14.0
582, 9.0
583, 6.0
584, 18.0
585, 8.0
586, 6.0
587, 7.0
588, 14.0
589, 12.0
590, 8.0
591, 7.0
592, 5.0
593, 5.0
594, 9.0
595, 10.0
596, 9.0
597, 11.0
598, 11.0
599, 18.0
600, 12.0
601, 7.0
602, 8.0
603, 11.0
604, 12.0
605, 5.0
606, 6.0
607, 5.0
608, 9.0
609, 15.0
610, 25.0
611, 12.0
612, 10.0
613, 23.0
614, 16.0
615, 11.0
616, 5.0
617, 16.0
618, 22.0
619, 6.0
620, 14.0
621, 9.0
622, 15.0
623, 6.0
624, 6.0
625, 8.0
626, 11.0
627, 7.0
628, 12.0
629, 20.0
630, 6.0
631, 10.0
632, 12.0
633, 13.0
634, 8.0
635, 7.0
636, 5.0
637, 16.0
638, 7.0
639, 6.0
640, 11.0
